	FOLDER	IN FILE	CLIP LENGTH	CHANNEL	OFFSET	DURATION	SAMPLE RATE	MANUAL ID	CONFIDENCE
676	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	141.0	3.0	44100	Trogon viridis	0.0
677	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	144.0	3.0	44100	Trogon viridis	0.0
678	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	156.0	3.0	44100	Trogon viridis	0.0
679	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	159.0	3.0	44100	Trogon viridis	0.0
680	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	162.0	3.0	44100	Trogon viridis	0.0
681	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	168.0	3.0	44100	Trogon viridis	0.0
682	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	171.0	3.0	44100	Trogon viridis	0.0
683	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	174.0	3.0	44100	Trogon viridis	0.0
684	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	177.0	3.0	44100	Trogon viridis	0.0
685	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	186.0	3.0	44100	Trogon viridis	0.0
686	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	189.0	3.0	44100	Trogon viridis	0.0
687	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	192.0	3.0	44100	Trogon viridis	0.0
688	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	198.0	3.0	44100	Trogon viridis	0.0
689	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	201.0	3.0	44100	Trogon viridis	0.0
690	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	207.0	3.0	44100	Trogon viridis	0.0
691	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	210.0	3.0	44100	Trogon viridis	0.0
692	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	213.0	3.0	44100	Trogon viridis	0.0
693	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	222.0	3.0	44100	Trogon viridis	0.0
694	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	228.0	3.0	44100	Trogon viridis	0.0
695	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	231.0	3.0	44100	Trogon viridis	0.0
696	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	234.0	3.0	44100	Trogon viridis	0.0
697	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	240.0	3.0	44100	Trogon viridis	0.0
698	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	243.0	3.0	44100	Trogon viridis	0.0
699	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	246.0	3.0	44100	Trogon viridis	0.0
700	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	255.0	3.0	44100	Trogon viridis	0.0
701	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	258.0	3.0	44100	Trogon viridis	0.0
702	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	261.0	3.0	44100	Trogon viridis	0.0
703	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	264.0	3.0	44100	Trogon viridis	0.0
704	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	273.0	3.0	44100	Trogon viridis	0.0
705	./COSMOS	XC511851_-_Green-backed_Trogon_-_Trogon_viridis.mp3	280.879	0	276.0	3.0	44100	Trogon viridis	0.0
706	./COSMOS	XC519381_-_Green-backed_Trogon_-_Trogon_viridis.mp3	18.5707	0	3.0	3.0	44100	Trogon viridis	0.0
707	./COSMOS	XC519381_-_Green-backed_Trogon_-_Trogon_viridis.mp3	18.5707	0	6.0	3.0	44100	Trogon viridis	0.0
708	./COSMOS	XC521115_-_Green-backed_Trogon_-_Trogon_viridis.mp3	96.2066	0	0.0	3.0	44100	Trogon viridis	0.0
709	./COSMOS	XC521115_-_Green-backed_Trogon_-_Trogon_viridis.mp3	96.2066	0	3.0	3.0	44100	Trogon viridis	0.0
710	./COSMOS	XC521115_-_Green-backed_Trogon_-_Trogon_viridis.mp3	96.2066	0	6.0	3.0	44100	Trogon viridis	0.0
711	./COSMOS	XC521115_-_Green-backed_Trogon_-_Trogon_viridis.mp3	96.2066	0	9.0	3.0	44100	Trogon viridis	0.0
712	./COSMOS	XC521115_-_Green-backed_Trogon_-_Trogon_viridis.mp3	96.2066	0	12.0	3.0	44100	bird	0.0
713	./COSMOS	XC521115_-_Green-backed_Trogon_-_Trogon_viridis.mp3	96.2066	0	33.0	3.0	44100	Trogon viridis	0.0
714	./COSMOS	XC521115_-_Green-backed_Trogon_-_Trogon_viridis.mp3	96.2066	0	36.0	3.0	44100	Trogon viridis	0.0
715	./COSMOS	XC521115_-_Green-backed_Trogon_-_Trogon_viridis.mp3	96.2066	0	39.0	3.0	44100	Trogon viridis	0.0
716	./COSMOS	XC521115_-_Green-backed_Trogon_-_Trogon_viridis.mp3	96.2066	0	48.0	3.0	44100	Trogon viridis	0.0
717	./COSMOS	XC521115_-_Green-backed_Trogon_-_Trogon_viridis.mp3	96.2066	0	51.0	3.0	44100	Trogon viridis	0.0
718	./COSMOS	XC521115_-_Green-backed_Trogon_-_Trogon_viridis.mp3	96.2066	0	54.0	3.0	44100	Trogon viridis	0.0
719	./COSMOS	XC521115_-_Green-backed_Trogon_-_Trogon_viridis.mp3	96.2066	0	57.0	3.0	44100	Trogon viridis	0.0
720	./COSMOS	XC521115_-_Green-backed_Trogon_-_Trogon_viridis.mp3	96.2066	0	60.0	3.0	44100	Trogon viridis	0.0
721	./COSMOS	XC521115_-_Green-backed_Trogon_-_Trogon_viridis.mp3	96.2066	0	81.0	3.0	44100	Trogon viridis	0.0
722	./COSMOS	XC521115_-_Green-backed_Trogon_-_Trogon_viridis.mp3	96.2066	0	84.0	3.0	44100	Trogon viridis	0.0
723	./COSMOS	XC521122_-_Green-backed_Trogon_-_Trogon_viridis.mp3	15.3317	0	0.0	3.0	44100	Trogon viridis	0.0
724	./COSMOS	XC521122_-_Green-backed_Trogon_-_Trogon_viridis.mp3	15.3317	0	3.0	3.0	44100	Trogon viridis	0.0
725	./COSMOS	XC521122_-_Green-backed_Trogon_-_Trogon_viridis.mp3	15.3317	0	6.0	3.0	44100	Trogon viridis	0.0
726	./COSMOS	XC525231_-_Green-backed_Trogon_-_Trogon_viridis.mp3	56.9563	0	0.0	3.0	44100	Trogon viridis	0.0
727	./COSMOS	XC525231_-_Green-backed_Trogon_-_Trogon_viridis.mp3	56.9563	0	3.0	3.0	44100	Trogon viridis	0.0
728	./COSMOS	XC525231_-_Green-backed_Trogon_-_Trogon_viridis.mp3	56.9563	0	6.0	3.0	44100	Trogon viridis	0.0
729	./COSMOS	XC525231_-_Green-backed_Trogon_-_Trogon_viridis.mp3	56.9563	0	9.0	3.0	44100	Trogon viridis	0.0
730	./COSMOS	XC525231_-_Green-backed_Trogon_-_Trogon_viridis.mp3	56.9563	0	12.0	3.0	44100	Trogon viridis	0.0
731	./COSMOS	XC525231_-_Green-backed_Trogon_-_Trogon_viridis.mp3	56.9563	0	15.0	3.0	44100	Trogon viridis	0.0
732	./COSMOS	XC525231_-_Green-backed_Trogon_-_Trogon_viridis.mp3	56.9563	0	18.0	3.0	44100	bird	0.0
733	./COSMOS	XC525231_-_Green-backed_Trogon_-_Trogon_viridis.mp3	56.9563	0	21.0	3.0	44100	bird	0.0
734	./COSMOS	XC525231_-_Green-backed_Trogon_-_Trogon_viridis.mp3	56.9563	0	24.0	3.0	44100	Trogon viridis	0.0
735	./COSMOS	XC525231_-_Green-backed_Trogon_-_Trogon_viridis.mp3	56.9563	0	27.0	3.0	44100	Trogon viridis	0.0
736	./COSMOS	XC525231_-_Green-backed_Trogon_-_Trogon_viridis.mp3	56.9563	0	30.0	3.0	44100	Trogon viridis	0.0
737	./COSMOS	XC525231_-_Green-backed_Trogon_-_Trogon_viridis.mp3	56.9563	0	33.0	3.0	44100	Trogon viridis	0.0
738	./COSMOS	XC525231_-_Green-backed_Trogon_-_Trogon_viridis.mp3	56.9563	0	42.0	3.0	44100	Trogon viridis	0.0
739	./COSMOS	XC525231_-_Green-backed_Trogon_-_Trogon_viridis.mp3	56.9563	0	45.0	3.0	44100	Trogon viridis	0.0
740	./COSMOS	XC525231_-_Green-backed_Trogon_-_Trogon_viridis.mp3	56.9563	0	48.0	3.0	44100	Trogon viridis	0.0
741	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	0.0	3.0	44100	Trogon viridis	0.0
742	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	3.0	3.0	44100	Trogon viridis	0.0
743	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	6.0	3.0	44100	Trogon viridis	0.0
744	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	9.0	3.0	44100	Trogon viridis	0.0
745	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	12.0	3.0	44100	Trogon viridis	0.0
746	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	15.0	3.0	44100	Trogon viridis	0.0
747	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	18.0	3.0	44100	Trogon viridis	0.0
748	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	21.0	3.0	44100	Trogon viridis	0.0
749	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	24.0	3.0	44100	Trogon viridis	0.0
750	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	27.0	3.0	44100	Trogon viridis	0.0
751	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	30.0	3.0	44100	Trogon viridis	0.0
752	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	33.0	3.0	44100	Trogon viridis	0.0
753	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	69.0	3.0	44100	Trogon viridis	0.0
754	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	78.0	3.0	44100	Trogon viridis	0.0
755	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	81.0	3.0	44100	Trogon viridis	0.0
756	./COSMOS	XC525440_-_Green-backed_Trogon_-_Trogon_viridis.mp3	128.468	0	84.0	3.0	44100	Trogon viridis	0.0
757	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	0.0	3.0	44100	Trogon viridis	0.0
758	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	3.0	3.0	44100	Trogon viridis	0.0
759	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	6.0	3.0	44100	Trogon viridis	0.0
760	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	9.0	3.0	44100	Trogon viridis	0.0
761	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	12.0	3.0	44100	Trogon viridis	0.0
762	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	15.0	3.0	44100	Trogon viridis	0.0
763	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	18.0	3.0	44100	Trogon viridis	0.0
764	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	21.0	3.0	44100	Trogon viridis	0.0
765	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	24.0	3.0	44100	Trogon viridis	0.0
766	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	27.0	3.0	44100	Trogon viridis	0.0
767	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	30.0	3.0	44100	Trogon viridis	0.0
768	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	33.0	3.0	44100	Trogon viridis	0.0
769	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	36.0	3.0	44100	Trogon viridis	0.0
770	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	42.0	3.0	44100	Trogon viridis	0.0
771	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	45.0	3.0	44100	Trogon viridis	0.0
772	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	48.0	3.0	44100	Trogon viridis	0.0
773	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	51.0	3.0	44100	Trogon viridis	0.0
774	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	54.0	3.0	44100	Trogon viridis	0.0
775	./COSMOS	XC617425_-_Green-backed_Trogon_-_Trogon_viridis.mp3	60.3329	0	57.0	3.0	44100	Trogon viridis	0.0
776	./COSMOS	XC643356_-_Green-backed_Trogon_-_Trogon_viridis.mp3	8.81356	0	0.0	3.0	44100	Trogon viridis	0.0
777	./COSMOS	XC643356_-_Green-backed_Trogon_-_Trogon_viridis.mp3	8.81356	0	3.0	3.0	44100	Trogon viridis	0.0
778	./COSMOS	XC54696_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	21.6389	0	0.0	3.0	44100	Trogon viridis	0.0
779	./COSMOS	XC54696_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	21.6389	0	3.0	3.0	44100	Trogon viridis	0.0
780	./COSMOS	XC54696_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	21.6389	0	6.0	3.0	44100	Trogon viridis	0.0
781	./COSMOS	XC54696_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	21.6389	0	9.0	3.0	44100	Trogon viridis	0.0
782	./COSMOS	XC54696_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	21.6389	0	12.0	3.0	44100	Trogon viridis	0.0
783	./COSMOS	XC54696_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	21.6389	0	15.0	3.0	44100	Trogon viridis	0.0
784	./COSMOS	XC54696_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	21.6389	0	18.0	3.0	44100	Trogon viridis	0.0
785	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	0.0	3.0	44100	No class of interest	0.0
786	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	3.0	3.0	44100	No class of interest	0.0
787	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	6.0	3.0	44100	No class of interest	0.0
788	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	9.0	3.0	44100	No class of interest	0.0
789	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	12.0	3.0	44100	No class of interest	0.0
790	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	15.0	3.0	44100	No class of interest	0.0
791	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	18.0	3.0	44100	No class of interest	0.0
792	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	21.0	3.0	44100	No class of interest	0.0
793	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	24.0	3.0	44100	No class of interest	0.0
794	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	27.0	3.0	44100	No class of interest	0.0
795	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	30.0	3.0	44100	No class of interest	0.0
796	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	33.0	3.0	44100	No class of interest	0.0
797	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	36.0	3.0	44100	No class of interest	0.0
798	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	39.0	3.0	44100	No class of interest	0.0
799	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	42.0	3.0	44100	No class of interest	0.0
800	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	45.0	3.0	44100	No class of interest	0.0
801	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	48.0	3.0	44100	No class of interest	0.0
802	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	51.0	3.0	44100	No class of interest	0.0
803	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	54.0	3.0	44100	No class of interest	0.0
804	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	57.0	3.0	44100	No class of interest	0.0
805	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	60.0	3.0	44100	No class of interest	0.0
806	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	63.0	3.0	44100	No class of interest	0.0
807	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	66.0	3.0	44100	No class of interest	0.0
808	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	69.0	3.0	44100	No class of interest	0.0
809	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	72.0	3.0	44100	No class of interest	0.0
810	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	75.0	3.0	44100	No class of interest	0.0
811	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	78.0	3.0	44100	No class of interest	0.0
812	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	81.0	3.0	44100	No class of interest	0.0
813	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	84.0	3.0	44100	No class of interest	0.0
814	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	87.0	3.0	44100	No class of interest	0.0
815	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	90.0	3.0	44100	No class of interest	0.0
816	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	93.0	3.0	44100	No class of interest	0.0
817	./COSMOS	XC59381_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	101.129	0	96.0	3.0	44100	No class of interest	0.0
818	./COSMOS	XC64326_-_Green-backed_Trogon_-_Trogon_viridis.mp3	61.459	0	0.0	3.0	44100	Trogon viridis	0.0
819	./COSMOS	XC64326_-_Green-backed_Trogon_-_Trogon_viridis.mp3	61.459	0	3.0	3.0	44100	Trogon viridis	0.0
820	./COSMOS	XC69689_-_Green-backed_Trogon_-_Trogon_viridis.mp3	45.8901	0	9.0	3.0	44100	bird	0.0
821	./COSMOS	XC69689_-_Green-backed_Trogon_-_Trogon_viridis.mp3	45.8901	0	12.0	3.0	44100	bird	0.0
822	./COSMOS	XC69689_-_Green-backed_Trogon_-_Trogon_viridis.mp3	45.8901	0	15.0	3.0	44100	bird	0.0
823	./COSMOS	XC69690_-_Green-backed_Trogon_-_Trogon_viridis.mp3	196.382	0	3.0	3.0	44100	Trogon viridis	0.0
824	./COSMOS	XC69690_-_Green-backed_Trogon_-_Trogon_viridis.mp3	196.382	0	6.0	3.0	44100	Trogon viridis	0.0
825	./COSMOS	XC69690_-_Green-backed_Trogon_-_Trogon_viridis.mp3	196.382	0	9.0	3.0	44100	Trogon viridis	0.0
826	./COSMOS	XC70232_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	85.1057	0	3.0	3.0	48000	Trogon viridis	0.0
827	./COSMOS	XC70232_-_Green-backed_Trogon_-_Trogon_viridis_viridis.mp3	85.1057	0	6.0	3.0	48000	Trogon viridis	0.0
828	./COSMOS	XC74289_-_Green-backed_Trogon_-_Trogon_viridis.mp3	42.4123	0	0.0	3.0	44100	Trogon viridis	0.0
829	./COSMOS	XC74289_-_Green-backed_Trogon_-_Trogon_viridis.mp3	42.4123	0	3.0	3.0	44100	Trogon viridis	0.0
830	./COSMOS	XC74289_-_Green-backed_Trogon_-_Trogon_viridis.mp3	42.4123	0	6.0	3.0	44100	bird	0.0
831	./COSMOS	XC74289_-_Green-backed_Trogon_-_Trogon_viridis.mp3	42.4123	0	9.0	3.0	44100	Trogon viridis	0.0
832	./COSMOS	XC74289_-_Green-backed_Trogon_-_Trogon_viridis.mp3	42.4123	0	12.0	3.0	44100	Trogon viridis	0.0
833	./COSMOS	XC74289_-_Green-backed_Trogon_-_Trogon_viridis.mp3	42.4123	0	15.0	3.0	44100	Trogon viridis	0.0
834	./COSMOS	XC74289_-_Green-backed_Trogon_-_Trogon_viridis.mp3	42.4123	0	18.0	3.0	44100	Trogon viridis	0.0
835	./COSMOS	XC74289_-_Green-backed_Trogon_-_Trogon_viridis.mp3	42.4123	0	21.0	3.0	44100	bird	0.0
836	./COSMOS	XC74289_-_Green-backed_Trogon_-_Trogon_viridis.mp3	42.4123	0	27.0	3.0	44100	Trogon viridis	0.0
837	./COSMOS	XC74289_-_Green-backed_Trogon_-_Trogon_viridis.mp3	42.4123	0	33.0	3.0	44100	Trogon viridis	0.0
838	./COSMOS	XC74289_-_Green-backed_Trogon_-_Trogon_viridis.mp3	42.4123	0	36.0	3.0	44100	Trogon viridis	0.0
839	./COSMOS	XC74289_-_Green-backed_Trogon_-_Trogon_viridis.mp3	42.4123	0	39.0	3.0	44100	Trogon viridis	0.0
840	./COSMOS	XC85467_-_Green-backed_Trogon_-_Trogon_viridis.mp3	22.9231	0	12.0	3.0	44100	Trogon viridis	0.0
841	./COSMOS	XC85467_-_Green-backed_Trogon_-_Trogon_viridis.mp3	22.9231	0	15.0	3.0	44100	Trogon viridis	0.0
842	./COSMOS	XC93770_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	8.28225	0	0.0	3.0	44100	No class of interest	0.0
843	./COSMOS	XC93770_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	8.28225	0	3.0	3.0	44100	No class of interest	0.0
844	./COSMOS	XC94204_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	34.6852	0	0.0	3.0	44100	Bird	0.0
845	./COSMOS	XC94204_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	34.6852	0	3.0	3.0	44100	Bird	0.0
846	./COSMOS	XC94204_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	34.6852	0	6.0	3.0	44100	Bird	0.0
847	./COSMOS	XC94204_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	34.6852	0	9.0	3.0	44100	Bird	0.0
848	./COSMOS	XC94204_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	34.6852	0	12.0	3.0	44100	Bird	0.0
849	./COSMOS	XC94204_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	34.6852	0	15.0	3.0	44100	Bird	0.0
850	./COSMOS	XC94204_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	34.6852	0	18.0	3.0	44100	Bird	0.0
851	./COSMOS	XC94204_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	34.6852	0	21.0	3.0	44100	Bird	0.0
852	./COSMOS	XC94204_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	34.6852	0	24.0	3.0	44100	Bird	0.0
853	./COSMOS	XC94204_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	34.6852	0	27.0	3.0	44100	Bird	0.0
854	./COSMOS	XC94204_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	34.6852	0	30.0	3.0	44100	Bird	0.0
855	./COSMOS	XC94792_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	55.3941	0	33.0	3.0	44100	Bird	0.0
856	./COSMOS	XC94792_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	55.3941	0	36.0	3.0	44100	Bird	0.0
857	./COSMOS	XC94792_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	55.3941	0	42.0	3.0	44100	Thraupis episcopus	0.0
858	./COSMOS	XC94792_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	55.3941	0	45.0	3.0	44100	Thraupis episcopus	0.0
859	./COSMOS	XC94792_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	55.3941	0	51.0	3.0	44100	Thraupis episcopus	0.0
860	./COSMOS	XC97532_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	20.3365	0	0.0	3.0	44100	No class of interest	0.0
861	./COSMOS	XC97532_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	20.3365	0	3.0	3.0	44100	Bird	0.0
862	./COSMOS	XC97532_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	20.3365	0	6.0	3.0	44100	Bird	0.0
863	./COSMOS	XC97532_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	20.3365	0	9.0	3.0	44100	No class of interest	0.0
864	./COSMOS	XC97532_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	20.3365	0	12.0	3.0	44100	No class of interest	0.0
865	./COSMOS	XC97532_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	20.3365	0	15.0	3.0	44100	No class of interest	0.0
866	./COSMOS	XC107585_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	37.1691	0	0.0	3.0	44100	Thraupis episcopus	0.0
867	./COSMOS	XC107585_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	37.1691	0	3.0	3.0	44100	Thraupis episcopus	0.0
868	./COSMOS	XC107585_-_Blue-grey_Tanager_-_Thraupis_episcopus.mp3	37.1691	0	6.0	3.0	44100	Bird	0.0
